q_bohr^-1 w_Ry eps g_Ry
6.460677184651067995e-01 -9.723935859327798026e-02 1.601240091159907841e+00 -6.072753182368775121e-02
6.490557605780333805e-01 -9.538407457242734089e-02 1.588778973702216657e+00 -6.003608818548292897e-02
6.520438026909598506e-01 -9.355790907702205006e-02 1.576509280946266855e+00 -5.934497830603690377e-02
6.550318448038864316e-01 -9.176033938013852809e-02 1.564427691779029406e+00 -5.865425411627103736e-02
6.580198869168129017e-01 -8.999085448686283684e-02 1.552530962044869511e+00 -5.796396766756527902e-02
6.610079290297394827e-01 -8.824895481673170061e-02 1.540815922503002700e+00 -5.727417112446131497e-02
6.639959711426659528e-01 -8.653415189615992764e-02 1.529279476850462505e+00 -5.658491675725371012e-02
6.669840132555925338e-01 -8.484596806049451989e-02 1.517918599808289137e+00 -5.589625693446963195e-02
6.699720553685191149e-01 -8.318393616535552093e-02 1.506730335268752663e+00 -5.520824411524054287e-02
6.729600974814455849e-01 -8.154759930693278314e-02 1.495711794501508596e+00 -5.452093084156697106e-02
6.759481395943721660e-01 -7.993651055092276803e-02 1.484860154416671518e+00 -5.383436973047868446e-02
6.789361817072986360e-01 -7.835023266980273293e-02 1.474172655882882488e+00 -5.314861346609278669e-02
6.819242238202252171e-01 -7.678833788814939942e-02 1.463646602098510607e+00 -5.246371479157177498e-02
6.849122659331516871e-01 -7.525040763572371505e-02 1.453279357014228168e+00 -5.177972650098475182e-02
6.879003080460782682e-01 -7.373603230805003683e-02 1.443068343805246290e+00 -5.109670143107325480e-02
6.908883501590047382e-01 -7.224481103423355255e-02 1.433011043391593908e+00 -5.041469245292582585e-02
6.938763922719313193e-01 -7.077635145176491838e-02 1.423104993004872476e+00 -4.973375246356302737e-02
6.968644343848579004e-01 -6.933026948807480272e-02 1.413347784799992457e+00 -4.905393437743701263e-02
6.998524764977843704e-01 -6.790618914860643840e-02 1.403737064510463428e+00 -4.837529111784756586e-02
7.028405186107109515e-01 -6.650374231118673374e-02 1.394270530145858666e+00 -4.769787560827925404e-02
7.058285607236374215e-01 -6.512256852648190542e-02 1.384945930730153041e+00 -4.702174076366204269e-02
7.088166028365640026e-01 -6.376231482433281084e-02 1.375761065079666112e+00 -4.634693948155926835e-02
7.118046449494904726e-01 -6.242263552577451136e-02 1.366713780619423169e+00 -4.567352463328735318e-02
